id,name,family,safety,suggested_ns_color,confidence,reason
"280b8b8d-5aa4-4836-a8a5-1b56b4fb5199","Lumbar Flexion","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"a9583496-c910-4bb4-8449-6e576e9326ce","Towel Wrist Rock","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"4fea1098-8e4c-4b27-bada-4a02c5fb1afc","Toe Spread","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"aa467d1b-da86-470d-835a-b7a08ba83171","Piano Toes","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"311b1acb-8242-440a-a47c-d6adce8d74ca","Low Cervical Flexion","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"151fa432-457c-48e6-b8be-e5cdb6ea6b23","Active Hip Extension","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"836a0494-7f0b-41b6-83a7-9f57367a3502","Isometric Great Toe Extension","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"e8005a4c-412a-4fe2-898e-bf502c50fc5f","Slant Board Eversion Dorsiflexion","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"c00c01e7-4e8e-4b71-a509-a7bf3cc0ec8c","Elephant Walks","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"5d36edeb-dd4f-43aa-aeee-18e829e5c6fa","Dips","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"3c99ec34-d0f0-41d9-99db-21fd8f299c1a","Hip Flexor Massage","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"7dac5696-df9a-446c-bd40-0d6b489bd05f","Dumbbell Front Raise","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"8f357437-b0b9-403b-b96e-d0df51adade6","Sahrmann Level 4: Sagittal Strengthening: Double leg supported slide","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"4e8bbb38-3d43-4261-94a4-73eeb9784551","Sahrmann Level 5: Sagittal Strengthening: Double leg unsupported slide","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"fe4c4b98-5f15-4d21-8a7b-b6f13ad5df3f","Pelvic Floor Score √√: Full Recruitment","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"6ef0a3d0-b7fb-46f6-87bf-fdb7f17e0f59","Pelvic Floor Score √x: Partial Recruitment","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"0b55a291-4f17-4446-ade6-aeaae3351789","Pelvic Floor Score xx: Complete Failure / Bracing","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"03c11634-7bc8-4652-973b-a397d5106996","Cat A: Unloaded (Tactile): Direct mechanical/proprioceptive feedback to target muscle","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"8ded830a-1a83-4f08-987e-028e75504f16","Cat A: Unloaded (Co-Activation): Coupled local stabilizer drags target into activation","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"fd787d1f-9eb8-456e-9e90-2712d0793013","Cat B: Sensory-Mechanical Preload: Pre-loading fascial chains to force target activation","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"ee126725-5a44-47dd-8880-0304e5abe157","Master Rule","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"6973f235-6007-4cab-b105-f2625252af56","Overhead Triceps Extension","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"ecd7f4a7-62c2-4616-848e-abbd51614a2d","Cat B: Movement & Load (Respiration): Respiratory phases drive deep stabilizing activation","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"12e4dc80-a3f8-41f0-8790-8a8f12962cab","TA Preload: Anterior Abdominal Fascia","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"663cff49-8750-48e1-8903-10bc0c37ea12","22","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"45077a42-4141-43e8-92c4-1356b67c1f5f","TA Preload: TLF via Quadratus Lumborum","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"4f4e702e-2731-4020-b83f-273be0aa63a6","21","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"e01e153e-2e72-45cd-b991-364a785a0613","1","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"4c4f10a0-244d-416e-8ac7-22be0ea59b23","Groin Rock Back","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"1432bc95-f32a-4bfc-af18-855ef27c7e58","Wax On Wax Off","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"0b977b04-ba38-41d0-817b-37178c10b936","Wall Crawl","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"dca13314-6698-4b0a-9927-c4cae5d17604","Upper Trapezius - Isometric Resistance","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"b4e4155c-20f9-4562-8b15-9e1c78ecf3ef","Upper Trapezius - Weight-Bearing Integration","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"48ff0b0a-9581-401a-9c48-d08b7f9fd740","Lower Trapezius - Costovertebral Compression","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"ac659874-020d-436b-9b35-e63f48c38c6d","Lower Trapezius - Acromion Support","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"a6e3663c-aace-464f-961b-591414f7efa6","Advanced Fire Hydrant","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"3f1e4a95-add7-4cd4-8928-c8549a701097","Subscapularis - Distraction/Compression","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"0582861a-8841-4ef3-996d-9f4e3991c00e","Dumbbell Punch","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"4d81e091-3319-4cde-b5be-c96db3910b05","Psoas Major - Active Longitudinal Compression","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"e393f74f-a524-43d4-9af3-ae9fe026c4e0","Psoas Major - Afferent Mechanical / Waggling","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"513a3b60-3120-499e-ab1b-7a0dc85a907b","Hamstring Curl","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"d9d4a985-d76e-4264-bc9a-1661f1f6a917","Side Kick Wall Slide","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"50de8fbe-1408-404b-85b9-733906d3765b","Banded Ankle Eversion","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"7b71099b-c084-44eb-83c5-0ab8c7214b17","Tibialis Posterior Release","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"04dead75-78f6-4713-990e-03166a1acb64","Chin Tuck","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"7b669444-98e8-4984-b5f5-711bfedcfa8f","Target Stabilizer","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"e14982d4-d2f5-41b1-a951-ecbcdc8383b7","Deep Posterior Glut Med","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"2f020532-2ae6-49b6-a61e-b502f56645bc","Deep Glut Max","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"6b9083c8-b69e-42b8-9da6-afc9fee4aaf5","Middle Trapezius","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"05032124-e7de-46f3-a69f-1892dd79e11e","Joint Region","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"7c882567-e551-4fb7-8a78-2ccb8656218b","Glenohumeral","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"bfbdfc48-42ba-4956-9544-e3429111800f","Scapulothoracic","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"48e7ad53-82b7-4179-b0d9-0d174f44eb56","Scapulothoracic","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"0c485d00-251e-4d84-b51b-d37630c44021","Scapulothoracic","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"147b5feb-e66c-4d65-9b36-b390b31e3552","Hip","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"2fa76f76-30fc-405d-8598-b8bfa0f34deb","Hip","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"85a613de-6d9a-4f44-9189-91afbc584ccb","Hip","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"532f1681-7e53-4c13-8f3d-ee8118194cdd","Fault Type","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"c304f2a8-09e9-46d9-b717-87a40adb9c42","Flexion Control Fault","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"bcdc5eb4-3917-4f30-8c0a-b5cace9da2f0","Extension Control Fault","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"4e25a5c3-25f3-440e-a581-583013121ae5","Median Neurodynamic Test 1 (MNT1)","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"9b5eb741-d018-4a42-8d83-7f6ba94b7e9b","Floor Angel","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"14112ae9-8b43-4fae-b802-951396ed76dc","Wall Ball Shoulder Circles","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"9c6d5123-14a1-4b91-a5e9-0939f3f32c97","Straight Leg Raise (SLR)","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"24485fcf-9ced-4bcc-8d48-7188d6357657","Fibular / Peroneal Neurodynamic Test (FNT/PNT)","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"a2196db9-e73e-49e9-ab48-634d2bf0f49f","Sural Neurodynamic Test (SNT)","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"09397b50-8212-4a0b-9630-1084f35a933f","Tibial Neurodynamic Test (TNT)","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"a1daa1de-02a9-4c18-9d6c-85a61636ab05","Reduced Opening","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"49edad1e-b20e-41c6-958a-f5cd7a30b94e","Wall Ball Shoulder Squares","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"9eb0aa58-4a86-4439-a569-93784abf35b9","Wall Ball Shoulder Stars","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"45f69c42-41d3-4b9d-81c1-92689116ee09","Bilateral Straight Leg Raise (BSLR)","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"8e090dcc-ceda-4022-8426-d332aa9a9188","Wall Ball Figure 8","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"71e10d15-33c3-4336-a585-2c905b20156c","Wall Ball Infinity Symbol","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"87cc8d93-055e-4a77-be05-e5422a9e97a6","Lateral Femoral Cutaneous Neurodynamic Test (LFCNT)","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"4f5b63db-649c-4126-b7b9-c57d43c815cf","Step","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"e6a9bdd8-e713-4f3d-affe-76d6c39d276e","Pre-Test Explanation Script","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"ec5a26c0-c52c-41f5-b91c-68760eeb20ae","Tibial Palpation","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"99b2dc53-8ea8-48d3-8de8-9011a0e84dec","Isometric Hip Extension","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"92a1dfa1-b338-46a1-8875-278e79ed9832","Fibular (Peroneal) Palpation","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"bc828992-2db0-40d1-b2e6-c18d0d7ee4c1","Small Range Movement (Myers)","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"5e1e6fca-ae0a-4e46-815e-fb4b6a03e173","Weighted Glute Bridge","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"474058b3-7458-40ad-8317-455737dbffe7","ORDER OF MOVEMENT RULES — Level 3b Sequencing","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"b3af00b6-acf3-45ee-a9af-348bcbaaadb3","Kettlebell Glute Bridge","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"5ea3b1fd-aa42-40bb-8875-9c37bc86a440","20","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"3e010a61-22b5-4ce5-b2a8-d9700279caea","19","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"f3f7ed83-9f1f-4133-8d73-494a4fe292ce","LATERAL LINE (LL) - Station 9: Sternocleidomastoid (SCM), Splenius capitis","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"58ca97b3-12b6-4e81-8ea6-fc6305a9bfc3","18","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"1c3f74bf-6be5-4c96-bcd4-78c86c017041","Dowel Floor Swipe","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"9156f457-fd55-4f41-a7f7-928e005c54da","Seated Straight Leg Raise","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"8a0bc616-d72d-4b2e-857f-2146a738a724","Seated Straight Leg Hurdles","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"5e6686a4-5808-46d8-96a0-df14ecef26b9","17","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"706df917-07e4-4eb9-9b5e-b2e3b44a2713","Coracobrachialis Active Massage","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"4b7ad0a7-2aad-4ff1-9bb2-ac4b9baa7541","16","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"6965fad1-baec-47cd-bcf8-831de7c7ffae","One Inch Heel Raise","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"0a1ac9fb-d00a-424d-b408-17a8df465456","Banded Standing Side Kick","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"ad6183f0-0d65-4908-ac06-daa3f1ab866b","15","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"c8fed88e-15ed-4b70-a7f4-3ec67b4c97ad","Sequence","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"cdeb1111-8587-4422-a2a3-698482591a8a","Swiss Ball Back Extension","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"e5b48663-7887-4724-ad57-513de153b7a7","Loop Band Uppercut","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"519bd215-6e91-443d-b647-1750c2ea7c9b","Banded Hip Bridge","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"b0c673d5-af62-428e-83a7-cc96a55faa78","SUPERFICIAL BACK LINE (SBL) - Station 10: Galea aponeurotica","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"2cdef837-b8f0-4e99-922c-4cc9a16cbc80","Slant Board Toe Raises","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"6820e468-7826-4739-b7ec-8d421ca62246","Roman Chair Extension","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"435cab2d-7d85-423a-bd26-cca1e1d99dd3","Irritability Classification","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"63ac51df-8b51-4c13-a315-ba03ba75fac8","Reduced Closing + Distal Sliding (Level 3c)","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"65c1f117-e3b2-4acd-8619-c967dad56237","Drag Curl","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"e9f9cac0-a230-4889-9242-40c184314212","Treatment: Tensioners","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"689b7938-53ed-468c-959c-27a9f3636a4f","Seated Hamstring Curl","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"84a6f8dd-13ab-4e93-9425-51cc566496fd","Banded Upper Shoulder Flexion","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"c2f96618-e9b9-4f31-af26-954510815888","Irritability Level 0 (Contraindicated)","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"3d655355-e055-4e26-bdf8-c3f9e0d13bc8","Irritability Level 1 (Limited)","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"56112c03-f574-4b57-ba9f-551f53a56465","Irritability Level 2 (Standard)","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"ec11918e-85cb-4741-97af-10bd6755c4c6","Irritability Level 3 (Sensitized / Multistructural)","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"57bd8e00-6252-4f75-81b2-ecfc28d348a6","Tensioners","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"6d47e0a3-98f7-4afd-9eef-2918ee1f0ecb","14","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"820dcb1d-cb99-4c27-8093-be14ca4dcbf6","Banded Wrist Curl","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"fea7685e-a317-4448-a40b-6908728e90a6","A Marches","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"750240dd-506d-4fdf-9a50-43d16750e29b","Level 0 Presentations","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"20fb72f7-8572-4ef0-afcd-2095f52c45ab","Acute Reduced Closing (Level 1)","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"b7df4dcb-081b-41da-a1c0-968f141d890e","Deteriorating Neuro Status","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"949fbe18-b6ed-4360-a583-3e1d6d3b5544","INTERFACE SEQUENCING ALGORITHM — Progression for Interface Dysfunctions","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"32bf782d-1715-4225-af69-807467620f9b","Starting Remotely (Protection)","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"ab9a76eb-3486-4e08-89f1-8ef9ee1e66f5","Starting Locally (Specificity)","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"1db40c27-4b83-4a3c-9735-a20af64c1da1","Symptomatic Sequence (3d)","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"144f2999-29de-499c-a33a-b6c15c22ac8b","A Skips","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"a9ffa6f3-89ca-45ea-856b-4e29ffda19d1","Interface / Joint Region","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"5395eb56-00a1-4379-8a88-4753f95ac503","L4-S1 / Lumbar Spine","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"39b22811-13b8-4221-a64f-e5650c7077ad","Alternating Butt Kicks","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"91be1129-6f91-43fc-a18a-17d013428ba5","SUPERFICIAL BACK LINE (SBL) - Station 9: Galea aponeurotica / Epicranial fascia","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"e2467a59-470e-4e74-a201-4b3459a84601","Lower Cervical & 1st Rib","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"65ebab52-be94-43bf-913c-fdb9b6e5dce9","Pectoralis Minor / Coracoid","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"509cd9ff-4245-4b5d-8c36-8a25dacff6db","Thoracic Rotations","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"dbcb5e3a-5cad-442a-b696-aed0b4e9d85d","Surgical Scar / Lumbar Plexus","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"b69ab79a-3352-4a69-a07a-d6d9389cd1d3","Fibular Head / Neck","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"d4bc7d84-9f49-4f6b-a7f4-97949c9c0434","DEEP FRONT LINE (DFL) - Station 7: Fascia of the jaw","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"98579eec-29ca-413f-9f16-6c41fb589198","Convergence (Tension Gradient)","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"3c204ac9-bfab-4126-8748-98e1b0a31a71","Posterior Capsule Massage","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"e42d06fb-f495-473e-b6ac-0ea848ae6796","Banded Wrist Extension","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"edd2cd04-4dac-4a17-b0d4-41cb4fcb2dc7","Mental Movement Diagram","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"f32cb84a-4259-4766-8694-497a11f10027","Overt Abnormal Response","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"5bd852aa-644c-4e07-91b1-add87398e68c","13","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"d03be2a9-1c53-46f9-98ed-836ad8a8f390","Dowel Wrist Stars","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"92cf0368-b33e-47f7-9889-763e792f9495","Treatment: Sliders","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"a257b9b9-8fa0-46b2-b08e-d0a446e7bb15","Pathophysiological Dysfunction","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"5f9c248e-4219-4d91-951c-873fafef8da3","SOAP NOTE (13 Fields) — Clinical Record","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"b98902bd-0fec-4225-bb75-3a52742d26d0","Irradiated Thoracic Rotations","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"0187893b-2be5-409a-bf0e-36e179a02805","Banded Unilateral Glute Bridge","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"aa1f0352-876a-4a42-91a4-2e704cb7c4ab","Slant Board Toe Raises (Knees Bent)","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"cbf5a5bf-b346-43be-87d9-9f2aa214a12e","Banded Gas Pedals","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"ccb270ed-ffe2-4725-8dd5-27d736bcff4a","Intraneural Blood Flow","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"9c392a6e-fb12-49a9-9be4-555707a98213","12","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"e1bd2b50-0042-4206-8c58-2b6a9e5d393f","Banded Unilateral Serratus Punch","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"6398792b-1473-48fb-b4be-1edf80e3612b","11","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"1885956e-eab1-496f-9ce0-e32bcfd5bab8","10","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"0004e747-2a68-44e8-ba9a-bf87045f6584","Post-op Hip (Femoral Bias)","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"528d8a31-c550-4a16-a8fd-1af9f2421264","Knee OA with Peroneal Bias","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"a5aec36a-d6be-4e12-9ac5-ce55a6fcdf00","Unsteady with Numb Feet","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"8ffbbabc-7e56-49ba-be67-0b39e7956ed1","SUPERFICIAL BACK LINE (SBL) - Station 8: Erector spinae (longissimus, spinalis, iliocostalis)","Unclassified","yellow","Amber","low","safety_tier=yellow suggests sympathetic activation, unknown family 'Unclassified'"
"d5e21bf2-809b-4adc-9a4e-ee003372cf0d","Multi-Site Chronic Pain & Fatigue","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"ac39eb3b-136f-4cb0-ae5d-dacc58608837","Anxious / Driven / Type-A / Bracing","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
"6dbe6f9f-21a8-46cb-995f-b8689f583ac9","Mechanical Dysfunction / Patterns","Unclassified","green","Green","low","safety=green, unknown family 'Unclassified' — defaults Green, needs review"
